Contact Id,Gift Date
1414,6/3/2018
448,6/10/2014
468,3/30/2016
413,12/11/2017
1381,11/6/2020
1320,2/16/2020
524,12/16/2018
524,5/16/2021
537,6/26/2013
1414,3/3/2015
2562,11/16/2020
1859,6/2/2018
537,10/31/2012
304,10/26/2017
305,5/28/2022
1394,12/16/2020
304,7/20/2017
1858,9/1/2017
511,11/16/2013
1323,8/25/2019
1180,3/15/2022
840,4/5/2017
47,2/18/2017
220,3/20/2019
1352,4/17/2019
1394,1/16/2020
1401,6/17/2019
1929,7/1/2020
1428,8/17/2016
482,2/26/2015
1894,10/17/2017
1414,8/3/2021
2632,6/1/2020
1320,11/16/2019
284,4/17/2021
840,12/23/2020
2297,3/1/2018
2245,12/5/2017
1356,1/20/2019
1553,6/4/2022
284,6/17/2020
2089,9/30/2017
1394,2/16/2021
2657,6/15/2017
863,3/30/2016
553,8/30/2021
846,2/10/2020
537,9/10/2013
1323,9/25/2014
464,1/17/2013
277,7/5/2017
840,6/5/2018
537,10/4/2017
1667,8/27/2020
1770,1/14/2020
1929,4/1/2016
1394,12/16/2017
2008,4/19/2022
227,7/15/2019
537,8/23/2011
863,7/30/2014
1499,3/9/2022
534,9/22/2016
1929,3/1/2020
304,8/31/2017
463,12/2/2016
1894,8/17/2018
1742,8/19/2018
2395,1/6/2021
47,8/18/2020
935,6/26/2015
835,3/6/2021
524,3/16/2022
1742,10/19/2017
1356,1/20/2017
1001,8/17/2016
1320,2/16/2022
304,10/26/2014
2766,4/27/2019
2657,6/15/2018
305,9/28/2018
1894,8/17/2021
2245,12/5/2020
1894,3/17/2019
535,2/16/2019
537,12/28/2015
2370,12/1/2020
846,12/10/2018
463,12/2/2018
2704,12/20/2021
16,8/22/2017
16,12/22/2018
1001,6/17/2019
354,4/28/2016
598,3/19/2019
840,5/2/2017
464,5/1/2022
1381,2/6/2021
846,11/10/2020
36,8/10/2016
995,4/19/2019
2590,7/2/2016
1001,8/17/2018
2245,12/5/2018
840,6/4/2022
1320,12/17/2018
2395,6/6/2018
1352,8/17/2016
458,2/2/2021
2297,5/1/2018
1323,9/25/2016
524,11/16/2020
835,3/6/2015
1320,7/16/2017
227,9/15/2018
46,12/18/2016
2657,2/15/2019
840,12/5/2017
1401,1/17/2018
1401,9/17/2018
534,12/31/2018
846,9/10/2019
523,3/12/2022
227,11/15/2019
468,2/17/2018
962,10/4/2017
1667,11/27/2017
1414,1/3/2015
1153,4/27/2022
476,12/12/2016
1894,5/17/2020
463,2/2/2021
995,9/19/2021
1885,4/5/2020
839,9/17/2019
2802,3/27/2020
354,3/28/2017
2562,8/16/2018
284,11/17/2017
1015,3/1/2018
273,3/15/2022
1329,5/7/2019
1015,3/6/2021
2245,12/5/2021
840,12/27/2021
2043,5/18/2017
1329,8/7/2018
2802,9/24/2018
2008,11/19/2020
1323,2/25/2022
962,10/4/2016
1158,4/27/2022
1320,6/16/2021
1732,12/15/2021
524,9/16/2021
1007,3/1/2022
464,7/1/2020
1859,12/2/2017
2245,4/5/2022
304,6/26/2014
2809,11/20/2014
835,3/6/2020
2089,3/31/2017
463,2/2/2017
46,5/18/2017
1415,12/1/2015
1007,5/1/2019
1320,10/16/2018
835,10/6/2014
848,12/20/2021
835,9/6/2019
962,8/4/2017
2008,2/19/2022
2744,9/5/2017
2212,8/15/2017
2043,3/18/2019
304,11/24/2015
1894,9/17/2021
672,10/14/2021
1329,10/7/2020
524,11/16/2017
553,2/28/2022
16,3/22/2019
537,4/29/2016
867,6/2/2015
1667,1/27/2022
2297,2/1/2021
463,8/2/2019
452,5/4/2016
1001,9/17/2020
14,4/19/2018
846,3/10/2022
1742,11/19/2016
1007,7/1/2021
284,6/17/2017
354,4/28/2017
284,2/17/2017
1007,11/1/2016
227,3/15/2020
840,7/5/2021
1323,9/25/2018
840,1/2/2017
270,7/9/2018
535,1/1/2022
468,8/17/2020
2245,7/5/2016
995,12/19/2018
16,5/22/2018
2395,12/6/2017
511,3/16/2015
1320,5/16/2021
1885,11/5/2018
464,7/1/2021
354,1/17/2020
1356,3/20/2021
2082,12/27/2021
354,7/28/2018
1467,10/16/2016
2395,3/6/2021
995,11/19/2018
1858,1/1/2018
1556,2/26/2016
839,6/17/2022
1329,10/7/2019
284,3/17/2018
2802,9/23/2019
464,11/1/2016
2245,8/5/2021
1356,2/20/2022
1556,6/26/2016
470,12/11/2021
787,10/7/2021
1929,5/1/2022
537,7/23/2014
829,12/31/2017
470,6/9/2013
485,2/28/2013
845,3/17/2021
1428,3/17/2020
1859,10/2/2018
1394,1/16/2018
470,3/22/2021
1352,3/17/2018
1667,10/27/2019
1894,2/17/2021
1858,4/16/2017
848,3/3/2021
833,10/29/2019
1329,9/7/2020
305,5/28/2019
2297,8/1/2019
840,5/2/2018
2212,5/15/2022
537,7/24/2015
1015,6/1/2018
485,11/9/2016
600,12/15/2017
2703,12/24/2021
1352,10/17/2019
2008,9/19/2019
845,7/17/2020
73,9/21/2020
468,1/17/2017
862,12/5/2014
1467,3/16/2020
2089,10/31/2017
863,7/30/2017
537,5/31/2012
485,1/9/2020
835,4/6/2018
1096,12/21/2021
452,12/3/2021
1770,7/14/2019
835,9/6/2017
1394,9/16/2020
413,8/11/2016
1160,4/25/2022
1428,9/17/2020
2632,2/1/2022
835,3/6/2016
468,1/15/2015
2245,4/5/2019
835,10/6/2015
304,5/30/2017
304,2/26/2015
2562,6/16/2020
2395,4/6/2020
2596,12/26/2021
833,5/29/2017
2326,12/19/2017
2703,3/24/2020
1006,11/1/2016
2089,12/31/2017
1001,2/17/2020
2044,6/4/2022
47,5/18/2022
537,7/25/2013
2802,2/27/2020
437,12/31/2015
833,10/29/2017
2245,12/5/2016
1015,9/6/2020
2008,9/19/2020
59,3/6/2017
1894,6/17/2018
304,11/26/2014
284,7/17/2018
1667,10/27/2021
1414,7/3/2021
2313,1/5/2018
995,3/19/2017
935,8/21/2014
485,11/9/2013
2802,5/29/2020
962,8/4/2018
2297,7/1/2019
1428,12/17/2018
1499,4/9/2022
524,12/16/2020
36,10/9/2018
1859,4/2/2019
227,1/15/2020
2395,1/3/2016
468,7/17/2021
1323,10/25/2021
518,7/19/2018
1742,10/19/2021
284,9/17/2016
1859,7/2/2020
1667,9/27/2017
1414,4/3/2018
1414,2/3/2018
1858,4/1/2019
2802,12/28/2017
2395,9/6/2018
1394,7/16/2021
553,3/14/2022
2395,3/6/2020
553,12/30/2021
463,6/2/2020
284,9/17/2017
1352,10/17/2020
476,12/3/2017
1320,5/16/2020
2395,11/6/2018
16,3/22/2022
531,12/17/2013
1894,6/17/2022
2802,3/23/2018
2326,1/19/2018
1885,12/5/2017
354,4/28/2021
839,3/17/2022
1499,5/9/2021
485,9/9/2021
2802,3/25/2019
16,1/22/2022
534,7/21/2016
413,12/11/2016
840,10/5/2016
1320,5/16/2018
511,1/1/2021
2155,12/27/2021
47,4/18/2017
2395,1/6/2019
518,10/19/2018
354,9/28/2013
1007,12/1/2016
61,2/27/2017
2657,1/15/2017
758,3/14/2022
835,4/6/2017
518,10/19/2017
845,4/17/2019
1015,2/1/2018
846,9/10/2021
650,6/3/2022
480,12/30/2015
354,1/17/2019
1001,5/17/2018
1858,7/7/2017
518,7/24/2017
1859,2/2/2020
1320,12/16/2021
835,4/6/2021
2297,4/1/2018
1381,8/9/2016
2632,5/1/2022
1352,11/17/2020
470,3/22/2018
2044,3/14/2022
485,10/9/2016
1329,10/7/2021
2313,3/5/2018
1320,12/16/2018
1742,10/19/2020
485,12/9/2014
452,2/3/2022
452,2/4/2019
534,9/23/2019
2326,1/19/2017
1323,5/25/2013
1667,11/27/2020
1007,2/1/2017
512,9/23/2017
895,6/28/2017
16,8/22/2019
1394,1/16/2021
995,4/19/2017
1885,11/5/2020
2802,11/27/2017
833,4/29/2022
537,6/26/2015
2089,10/31/2018
846,1/10/2020
1381,10/6/2016
2802,2/28/2019
2326,10/19/2017
1185,11/30/2021
1667,12/27/2020
1217,4/18/2022
1320,11/16/2017
848,6/3/2021
1885,7/5/2019
846,7/10/2020
1414,8/3/2019
2297,8/1/2016
537,10/28/2016
1323,8/25/2021
1160,3/10/2022
1678,2/26/2015
2381,10/21/2013
840,10/5/2018
339,12/13/2020
284,4/17/2018
1001,11/17/2021
16,6/22/2018
554,4/4/2018
846,5/10/2019
1006,10/1/2016
1329,2/7/2021
2245,4/5/2021
835,1/6/2020
1007,10/1/2016
1352,9/17/2019
537,4/27/2017
2802,11/27/2017
498,9/13/2013
1001,10/17/2019
2,5/16/2018
1770,12/25/2016
1007,8/1/2018
1001,5/17/2017
534,11/22/2019
1394,10/16/2020
1015,4/6/2021
1929,12/1/2017
2802,2/22/2017
595,3/21/2019
995,4/19/2021
1381,8/6/2020
2370,6/4/2022
2632,2/1/2019
537,6/25/2014
2999,6/1/2017
1001,2/17/2017
935,11/26/2014
1320,4/16/2021
1929,6/1/2020
553,9/30/2021
511,6/1/2017
462,12/21/2017
511,5/1/2018
3014,1/21/2020
2297,11/1/2020
468,8/17/2018
2155,7/21/2016
485,1/9/2021
534,3/27/2020
452,9/4/2018
1858,7/1/2019
485,3/9/2019
2297,9/1/2021
1007,12/1/2017
1352,1/17/2022
1929,8/1/2021
1929,4/1/2018
572,1/8/2019
511,9/1/2017
263,10/7/2015
2703,3/24/2022
1162,4/26/2022
46,4/18/2017
2562,1/16/2019
524,7/16/2019
354,9/28/2014
284,4/17/2020
2802,7/23/2019
1356,9/20/2017
2802,6/25/2018
511,6/1/2019
840,8/5/2019
1001,6/17/2021
468,4/17/2017
1001,1/17/2021
534,1/21/2020
354,8/28/2017
464,11/1/2021
463,12/13/2021
1007,11/1/2017
845,11/17/2017
61,3/14/2018
2657,6/13/2022
2008,6/19/2019
1323,1/25/2014
833,9/29/2019
1414,5/3/2017
1356,1/20/2020
1007,9/6/2016
512,3/23/2017
16,7/22/2020
2297,3/2/2017
464,3/1/2021
16,9/22/2017
511,7/16/2014
47,4/18/2020
1858,12/16/2016
1858,1/16/2017
1356,11/19/2016
845,8/17/2017
524,12/17/2018
1428,3/17/2019
1394,9/16/2018
2744,5/5/2017
1323,2/25/2014
354,3/17/2020
1414,1/3/2022
463,11/2/2021
304,3/26/2015
227,7/15/2017
2089,10/31/2019
2703,8/24/2019
518,6/30/2016
433,12/21/2015
1320,9/16/2020
284,6/17/2021
284,2/17/2019
524,9/16/2017
1015,6/1/2017
463,4/2/2017
835,2/6/2021
452,8/4/2017
470,5/22/2021
452,6/4/2018
511,10/16/2013
1894,6/17/2017
1499,4/9/2021
2313,10/5/2017
840,6/2/2017
1929,4/1/2019
518,12/19/2017
1556,6/26/2015
284,8/17/2018
468,9/15/2014
1467,1/16/2022
1323,2/25/2015
2405,12/31/2015
1742,11/19/2017
833,4/29/2017
2703,6/24/2022
2657,2/15/2020
1885,9/5/2018
304,7/20/2017
409,11/26/2021
1001,7/17/2020
839,7/17/2018
1329,10/7/2017
1536,5/16/2016
833,3/29/2022
537,2/22/2017
512,11/23/2016
464,5/1/2018
1447,7/1/2016
277,10/3/2016
863,8/30/2016
1112,11/12/2013
1929,5/1/2015
1352,4/17/2022
2657,3/15/2020
537,11/17/2011
512,2/23/2017
413,9/11/2016
512,8/23/2017
432,12/18/2021
452,5/3/2022
1381,3/6/2019
326,6/1/2014
284,8/17/2017
471,12/24/2021
14,8/19/2018
2297,5/1/2017
2313,5/5/2017
2703,6/24/2020
468,12/17/2018
16,8/22/2018
463,9/2/2017
2657,5/13/2022
835,2/6/2015
304,11/21/2017
47,3/18/2017
1929,8/1/2019
846,5/10/2022
227,2/15/2019
1742,3/19/2021
1356,6/20/2018
1329,3/15/2022
833,7/29/2020
833,12/29/2018
452,10/4/2018
511,7/1/2017
863,10/30/2016
2802,9/28/2017
840,11/5/2017
1323,8/25/2014
452,12/4/2017
227,6/15/2017
1381,11/6/2017
1414,5/3/2014
1189,5/2/2022
1015,1/1/2018
1394,2/16/2019
1414,11/3/2015
492,12/9/2021
1742,6/19/2022
354,1/28/2022
2212,3/15/2022
553,11/30/2021
1381,4/6/2019
470,9/22/2020
1323,3/25/2014
1885,9/5/2016
2504,2/16/2022
1352,7/17/2017
518,8/19/2018
47,9/18/2017
1885,3/5/2017
354,1/17/2022
845,6/17/2019
452,3/4/2018
2008,7/19/2021
3014,1/21/2020
1929,5/1/2016
1742,5/19/2021
470,8/22/2020
833,2/29/2020
452,11/4/2020
1006,2/1/2017
518,11/13/2013
524,12/29/2021
16,1/22/2017
511,8/1/2021
1356,3/20/2020
835,1/6/2015
1667,11/27/2018
464,12/1/2021
464,9/1/2020
1015,7/1/2018
2245,2/5/2020
2008,8/19/2017
1894,4/17/2020
2657,8/15/2017
845,10/17/2016
835,6/6/2017
534,5/16/2013
284,9/17/2019
452,11/4/2017
1885,5/5/2018
534,5/31/2017
565,5/6/2018
557,12/14/2019
1467,5/16/2022
2313,8/5/2016
845,9/17/2021
1858,12/1/2017
452,6/4/2016
538,1/21/2021
1323,2/25/2021
935,2/19/2015
846,11/10/2019
1007,1/1/2017
511,3/1/2020
468,9/17/2018
468,8/17/2016
1320,2/16/2020
305,4/28/2019
2043,1/18/2018
835,9/6/2021
470,4/22/2020
1428,7/17/2019
1352,7/17/2021
534,11/28/2018
270,10/3/2016
16,9/22/2020
1320,7/16/2020
1320,11/16/2018
2074,12/31/2020
840,12/5/2017
2632,2/1/2021
1131,3/17/2022
605,6/30/2015
47,10/18/2021
354,12/17/2021
2043,2/18/2017
840,7/21/2016
2562,12/17/2018
537,2/21/2013
1226,9/26/2021
683,10/2/2016
2245,10/5/2018
1929,10/1/2018
470,2/22/2020
962,9/4/2017
2245,10/5/2016
1885,8/5/2019
539,1/2/2011
839,1/17/2018
1329,3/7/2021
304,5/26/2014
284,1/17/2018
1329,10/7/2018
354,4/28/2022
758,10/18/2016
2632,12/1/2021
1467,2/16/2018
227,5/15/2018
1894,5/17/2018
833,9/29/2016
1859,6/2/2020
468,9/17/2019
863,2/29/2016
534,6/30/2017
537,12/4/2013
839,12/17/2017
1667,3/27/2017
1092,12/20/2021
839,5/17/2019
845,8/17/2021
470,10/22/2020
1323,11/25/2016
2212,5/15/2020
534,7/23/2019
2008,7/19/2017
2504,1/16/2022
537,12/29/2011
845,8/17/2020
524,6/16/2018
3333,1/28/2022
2657,5/15/2017
833,1/29/2017
452,9/4/2019
305,5/28/2020
2089,3/31/2020
2802,10/25/2018
1394,9/16/2017
2008,4/19/2018
2562,2/16/2021
2313,8/5/2018
28,1/21/2020
1394,5/16/2021
2657,10/15/2018
1356,12/20/2018
482,2/18/2016
47,7/18/2019
452,3/4/2016
468,12/17/2020
2562,9/16/2020
354,10/28/2019
1352,7/17/2018
2395,3/3/2016
841,12/30/2021
1742,4/19/2021
1394,10/16/2018
511,5/1/2017
485,2/9/2014
1356,1/20/2022
2212,5/15/2021
2562,3/16/2020
1001,9/17/2018
2395,12/6/2016
1381,10/6/2020
537,4/19/2011
2632,8/1/2017
464,6/1/2022
16,6/22/2020
839,5/17/2020
3042,1/25/2022
2395,2/6/2018
995,7/19/2019
534,3/25/2019
2297,4/1/2019
1352,3/17/2017
1556,8/26/2015
227,12/15/2018
470,4/22/2018
2008,10/19/2016
468,11/15/2015
1667,1/27/2020
464,9/1/2018
839,10/17/2019
835,6/6/2019
524,4/16/2019
1320,1/16/2018
464,4/1/2018
354,8/28/2013
1007,3/1/2020
47,4/18/2019
16,4/22/2017
524,3/16/2021
2632,5/1/2018
485,7/9/2015
2326,1/25/2022
1858,6/1/2018
1859,9/2/2019
848,7/1/2016
485,8/9/2013
284,1/17/2021
413,11/24/2015
863,4/30/2016
1414,7/3/2015
1467,6/16/2019
2043,7/18/2017
1323,1/25/2021
1401,4/17/2019
2313,10/5/2016
1742,9/19/2018
1320,11/16/2021
840,11/5/2017
2395,11/6/2017
1320,7/16/2019
2395,2/6/2019
1929,5/1/2020
284,4/17/2017
835,8/6/2019
227,8/15/2017
413,9/11/2018
1859,9/2/2017
2395,10/6/2021
1381,4/6/2020
995,5/19/2022
227,1/15/2019
354,6/28/2015
553,5/30/2022
1742,2/19/2022
1001,2/17/2018
2275,8/23/2017
1381,5/6/2018
2297,11/1/2018
2089,4/30/2019
468,6/17/2022
1356,8/20/2016
848,7/3/2021
1414,4/3/2022
476,12/11/2021
1015,1/1/2019
835,11/6/2020
1414,6/3/2015
833,7/29/2021
47,12/18/2016
1859,2/2/2018
1929,12/1/2014
840,10/2/2018
284,12/17/2016
1356,12/20/2020
2744,10/5/2016
1356,9/20/2021
839,10/17/2021
839,3/17/2021
840,11/5/2021
524,8/16/2019
2326,2/25/2022
787,11/28/2021
1428,1/17/2020
1667,11/27/2021
478,12/31/2020
47,6/18/2017
537,10/29/2015
2562,5/16/2018
227,4/15/2020
2326,6/25/2022
354,6/17/2021
1858,9/16/2016
1007,12/9/2021
46,9/18/2017
2395,6/3/2015
354,4/17/2019
537,9/22/2014
835,7/6/2018
1859,6/2/2021
753,9/4/2018
1381,10/6/2019
2089,6/30/2018
485,11/9/2021
2395,3/16/2022
2089,2/28/2018
1394,11/16/2021
1352,2/17/2017
2395,4/6/2022
835,6/6/2014
1001,7/17/2019
464,8/1/2020
1929,6/1/2018
305,12/4/2021
1858,8/1/2018
1323,10/25/2019
1929,9/1/2017
452,10/4/2015
846,3/10/2019
1414,3/3/2021
413,5/24/2016
962,1/4/2017
1859,2/2/2021
2802,12/31/2018
1320,7/16/2020
840,6/5/2021
2326,3/25/2021
2089,9/30/2020
537,10/7/2010
787,2/28/2022
409,11/25/2020
835,8/6/2015
485,5/9/2018
518,3/19/2018
463,8/2/2021
1323,7/25/2021
2703,1/24/2020
1320,6/16/2019
1001,4/17/2018
1352,12/17/2018
1858,5/1/2019
1068,12/22/2019
1320,1/16/2020
227,5/15/2019
468,3/17/2020
863,9/30/2014
1858,1/1/2019
846,2/10/2022
354,4/17/2021
1311,5/4/2022
1323,7/25/2013
1667,1/27/2018
787,7/2/2021
1320,1/4/2012
1186,6/4/2022
2632,3/1/2019
2562,9/16/2017
2381,10/8/2015
1414,2/3/2017
1320,8/16/2018
497,9/13/2010
741,1/1/2021
468,5/17/2017
537,6/27/2016
1323,12/25/2021
1742,7/19/2021
511,3/3/2016
839,10/17/2017
2089,7/31/2020
354,6/28/2016
1742,9/19/2021
2043,11/18/2016
839,5/17/2018
452,3/6/2015
2560,3/14/2022
1859,3/2/2021
1414,9/3/2015
469,11/25/2013
2089,12/31/2020
47,10/18/2018
1323,7/25/2018
787,5/28/2022
995,8/19/2017
354,11/28/2020
413,9/6/2013
1329,12/7/2021
534,9/16/2017
1401,4/17/2018
845,1/17/2017
354,7/28/2013
840,3/3/2017
1801,12/20/2021
1894,1/17/2019
1219,3/14/2022
1414,3/3/2020
1001,4/17/2021
1219,4/15/2022
1667,4/27/2021
452,8/4/2016
1929,6/1/2019
485,3/9/2022
1007,3/2/2017
2196,3/18/2017
2657,4/15/2019
2386,12/21/2021
2744,9/5/2016
305,5/28/2018
452,11/4/2018
2395,5/3/2015
1894,5/17/2022
845,10/17/2019
1929,11/1/2019
354,7/28/2017
463,12/2/2020
1414,12/3/2013
840,1/2/2018
464,9/1/2016
476,12/11/2014
1742,4/19/2020
1381,5/6/2017
2395,12/6/2018
1394,3/16/2021
1414,5/3/2019
2405,9/1/2016
433,12/29/2010
2744,3/5/2017
1352,12/17/2020
485,5/9/2022
2562,10/16/2021
2212,6/15/2018
354,2/17/2021
485,10/9/2018
1001,1/17/2017
2632,11/1/2021
2297,5/1/2020
594,5/6/2019
2395,3/6/2018
518,3/19/2020
833,1/29/2022
835,8/6/2016
2212,6/15/2020
464,3/2/2017
2008,2/19/2020
2802,2/23/2018
2212,11/15/2018
2313,11/5/2017
462,11/12/2021
1001,11/17/2018
1001,3/17/2021
688,3/17/2018
537,3/17/2016
439,12/31/2013
1007,6/1/2021
354,6/17/2019
1356,8/20/2019
1885,1/13/2021
2297,1/1/2017
1401,11/17/2018
2245,9/3/2016
485,8/9/2014
1536,1/21/2020
2562,11/16/2018
485,4/9/2013
16,10/22/2020
1323,7/25/2017
1858,8/1/2019
2802,8/24/2017
2297,12/1/2020
476,12/30/2019
531,12/31/2017
995,1/19/2017
1885,7/5/2016
2395,2/6/2020
962,9/4/2016
1015,5/1/2018
845,1/17/2021
343,12/16/2012
2089,4/30/2018
2657,8/15/2020
835,8/6/2017
227,3/15/2019
1414,11/3/2020
1381,11/6/2016
1414,1/3/2019
2632,1/1/2018
839,7/17/2020
14,9/19/2017
17,10/22/2015
1858,11/1/2018
535,1/7/2013
1320,12/16/2017
485,10/9/2019
2297,6/1/2019
227,11/15/2021
2212,7/15/2021
1859,10/2/2021
2297,10/1/2016
1859,8/2/2017
485,6/9/2021
1929,12/1/2015
470,5/22/2020
2008,6/19/2022
1323,4/25/2018
1742,8/19/2020
833,8/29/2021
1414,7/3/2017
1859,12/2/2016
1007,6/1/2017
468,5/17/2020
1394,5/16/2017
2297,9/1/2016
2657,3/15/2021
2395,6/6/2020
840,6/5/2017
485,8/9/2020
1929,6/1/2015
1885,2/5/2019
452,9/4/2020
1381,12/6/2016
443,12/20/2021
2657,8/15/2019
432,12/5/2020
812,12/8/2018
1894,5/17/2019
2657,11/15/2018
2802,4/25/2018
863,5/30/2015
845,11/17/2020
512,5/23/2017
1323,12/25/2017
835,12/6/2017
470,8/5/2015
1394,6/16/2018
1015,10/1/2016
2632,5/1/2021
839,2/17/2017
840,4/5/2018
2245,7/5/2018
2089,11/30/2020
1329,5/7/2021
1323,5/25/2016
1171,3/20/2022
863,6/30/2016
1885,9/5/2019
482,7/21/2014
1323,12/25/2015
1667,5/27/2019
284,8/17/2021
2327,12/18/2021
1742,1/19/2018
840,12/3/2020
1356,7/20/2020
1320,11/16/2017
492,2/21/2014
1001,9/17/2017
524,6/16/2021
1007,6/1/2019
1007,6/1/2022
47,9/18/2019
2297,6/1/2022
863,6/30/2014
524,1/16/2022
413,11/11/2016
863,11/30/2017
1742,7/19/2020
498,6/13/2014
840,5/5/2022
935,5/30/2013
835,6/4/2022
845,12/17/2020
2744,6/29/2016
840,12/2/2017
1742,5/19/2019
2043,10/18/2016
284,5/17/2017
2395,9/3/2015
1394,6/4/2022
534,3/30/2016
1352,5/17/2018
1323,3/25/2018
16,3/15/2022
2802,10/25/2017
518,7/19/2019
1381,8/6/2018
2703,5/24/2020
518,12/19/2016
59,10/9/2016
2657,12/13/2021
534,8/22/2019
511,2/1/2021
1152,5/2/2022
524,3/16/2020
3042,3/24/2022
568,5/22/2018
2999,9/1/2016
413,7/11/2016
863,10/30/2014
583,1/10/2019
2008,8/19/2020
2395,9/6/2017
14,10/19/2016
227,10/15/2020
2212,2/15/2020
2008,2/19/2017
2189,5/2/2018
1859,8/2/2020
468,9/15/2015
227,2/15/2020
1329,12/7/2017
1007,9/1/2019
596,3/19/2019
464,4/1/2019
452,4/4/2016
1006,5/1/2017
537,12/22/2016
50,9/21/2016
846,12/10/2021
1394,9/16/2021
464,2/1/2017
2632,4/1/2018
1556,2/24/2015
833,3/1/2019
995,7/19/2017
995,3/19/2021
2999,10/1/2017
1414,11/3/2021
2562,7/16/2020
2562,7/16/2017
2657,5/15/2020
2245,6/5/2020
524,5/16/2019
511,12/16/2015
2043,1/18/2019
2245,10/5/2017
468,2/17/2020
2632,3/2/2017
840,4/5/2022
1320,9/16/2018
1667,9/27/2019
1667,2/27/2020
1414,6/3/2022
1221,4/25/2022
1323,12/25/2014
2326,12/25/2021
511,8/3/2016
845,12/17/2016
1667,5/27/2022
2405,4/30/2015
2212,12/15/2020
1929,8/1/2017
2275,1/23/2017
1320,8/16/2019
935,5/28/2015
1007,11/1/2021
1394,10/16/2019
1885,3/5/2020
1323,4/25/2020
2212,12/15/2017
1742,1/19/2019
1323,6/25/2016
833,8/29/2019
1329,4/7/2019
468,7/17/2019
452,1/4/2018
2245,2/5/2018
2504,12/16/2021
2632,7/1/2021
1929,2/6/2020
1885,6/5/2018
62,10/25/2016
47,2/18/2022
1929,11/1/2015
485,2/9/2020
2326,5/19/2017
863,1/30/2016
2562,6/16/2019
452,5/4/2019
833,5/29/2020
2313,7/5/2018
47,6/18/2019
2802,11/28/2018
1352,5/17/2022
46,8/18/2017
511,8/1/2020
534,8/16/2017
468,5/17/2021
1015,10/1/2018
511,1/1/2022
468,4/17/2022
2395,6/6/2019
839,5/17/2022
1015,8/1/2016
463,8/2/2017
2395,7/6/2019
485,12/9/2016
2275,12/23/2016
470,9/22/2018
284,5/17/2019
463,6/2/2021
1329,3/7/2022
1859,4/2/2018
1885,9/23/2021
863,5/30/2016
1929,10/1/2016
464,10/1/2017
1329,3/7/2020
354,10/17/2021
47,2/18/2021
354,4/28/2020
433,12/25/2012
305,3/28/2018
354,9/28/2017
1352,4/17/2018
511,7/1/2019
1467,12/16/2021
2703,11/24/2020
2008,6/19/2021
1001,10/17/2021
2008,7/19/2020
14,2/19/2017
354,3/17/2021
2395,10/6/2017
1414,12/3/2017
2395,3/6/2017
16,12/22/2021
863,6/30/2015
511,2/28/2013
1320,11/16/2020
2313,12/5/2016
531,11/9/2015
1859,9/2/2016
2395,8/6/2017
2395,10/3/2016
1467,3/16/2021
511,9/1/2020
1155,4/27/2022
895,1/29/2020
354,2/28/2014
452,1/4/2017
468,6/17/2020
995,9/19/2017
468,3/17/2022
863,3/30/2015
1401,2/17/2017
1467,7/16/2020
833,1/29/2019
478,6/30/2014
1414,4/3/2019
354,8/28/2015
1414,11/3/2016
845,9/17/2018
2562,10/16/2019
511,11/1/2019
464,11/1/2018
1894,12/17/2020
1885,1/5/2019
47,8/18/2018
3014,6/29/2017
2261,6/29/2022
835,2/6/2020
468,10/17/2020
555,9/29/2020
1929,11/1/2016
518,9/19/2016
1467,8/16/2016
2395,12/6/2021
354,12/28/2016
1356,6/20/2020
2632,4/1/2019
2395,11/3/2015
835,2/6/2014
842,10/2/2017
853,1/13/2021
743,12/21/2020
439,12/31/2016
16,1/22/2019
2275,6/23/2017
552,3/21/2018
47,3/18/2018
840,1/5/2017
227,1/15/2018
2703,9/24/2021
537,10/4/2016
1320,2/16/2021
2703,4/24/2021
463,3/3/2017
47,10/21/2016
835,12/6/2016
835,2/6/2022
354,6/17/2022
1858,4/1/2018
1414,6/3/2017
2632,6/1/2017
835,12/6/2014
354,7/17/2020
2657,4/15/2020
835,9/6/2014
534,5/31/2019
454,6/9/2013
2632,12/31/2020
511,12/1/2016
534,11/28/2018
354,6/28/2022
485,10/9/2013
406,12/31/2021
452,6/3/2022
46,10/18/2016
1859,11/2/2017
2245,10/5/2019
1742,2/19/2021
1323,12/25/2016
2562,8/16/2019
46,8/18/2016
1894,1/17/2020
839,6/17/2020
1381,3/6/2021
537,10/30/2014
835,4/6/2019
2008,1/19/2021
995,12/19/2021
846,12/10/2020
840,10/5/2021
1929,3/1/2018
16,1/22/2020
485,3/9/2021
835,1/6/2016
1929,3/1/2019
14,12/19/2017
2212,5/15/2019
476,12/26/2012
2395,5/6/2021
524,10/16/2017
840,12/5/2016
962,3/4/2017
2008,4/19/2017
2245,7/5/2019
1467,7/16/2016
305,9/28/2019
470,6/22/2020
600,11/28/2016
518,4/19/2017
846,9/10/2020
1186,11/30/2021
995,2/19/2022
534,10/21/2016
524,10/16/2021
1001,11/17/2016
2245,7/5/2021
470,4/20/2019
2802,10/26/2017
1394,12/16/2021
463,11/2/2018
833,4/29/2019
304,4/28/2017
16,3/22/2021
468,1/17/2022
511,7/1/2018
935,2/21/2013
1103,4/15/2022
3341,4/22/2022
1894,10/17/2020
2405,9/30/2015
839,4/17/2022
935,12/31/2014
2395,10/3/2015
863,9/30/2017
2395,4/3/2016
835,7/6/2019
1320,3/16/2018
1006,8/1/2016
1007,2/1/2019
1001,4/17/2020
